Sector,Indicator,Unit,Entity,Year,Variable,CO
Macro,Emissions per capita,tCO2e / cap,CA,2025,projected_pledge_min,17.6
Macro,Emissions per capita,tCO2e / cap,CN,2025,projected_pledge_min,9.68
Macro,Emissions per capita,tCO2e / cap,IN,2025,projected_pledge_min,3.02
Macro,Emissions per capita,tCO2e / cap,JP,2025,projected_pledge_min,10.1
Macro,Emissions per capita,tCO2e / cap,KZ,2025,projected_pledge_min,15.1
Macro,Emissions per capita,tCO2e / cap,MX,2025,projected_pledge_min,4.86
Macro,Emissions per capita,tCO2e / cap,NO,2025,projected_pledge_min,4.96
Macro,Emissions per capita,tCO2e / cap,RU,2025,projected_pledge_min,22.2
Macro,Emissions per capita,tCO2e / cap,SA,2025,projected_pledge_min,20.2
Macro,Emissions per capita,tCO2e / cap,ZA,2025,projected_pledge_min,10.7
Macro,Emissions per capita,tCO2e / cap,KR,2025,projected_pledge_min,11.1
Macro,Emissions per capita,tCO2e / cap,CH,2025,projected_pledge_min,3.91
Macro,Emissions per capita,tCO2e / cap,TR,2025,projected_pledge_min,8.91
Macro,Emissions per capita,tCO2e / cap,US,2025,projected_pledge_min,16.3
Macro,GDP per capita,thousand USD2012 (PPP) / cap,CA,2025,projected_pledge_min,45.9
Macro,GDP per capita,thousand USD2012 (PPP) / cap,CN,2025,projected_pledge_min,23.1
Macro,GDP per capita,thousand USD2012 (PPP) / cap,IN,2025,projected_pledge_min,10.5
Macro,GDP per capita,thousand USD2012 (PPP) / cap,JP,2025,projected_pledge_min,50.2
Macro,GDP per capita,thousand USD2012 (PPP) / cap,MX,2025,projected_pledge_min,20.5
Macro,GDP per capita,thousand USD2012 (PPP) / cap,RU,2025,projected_pledge_min,29.5
Macro,GDP per capita,thousand USD2012 (PPP) / cap,SA,2025,projected_pledge_min,89.9
Macro,GDP per capita,thousand USD2012 (PPP) / cap,ZA,2025,projected_pledge_min,14.6
Macro,GDP per capita,thousand USD2012 (PPP) / cap,KR,2025,projected_pledge_min,44.4
Macro,GDP per capita,thousand USD2012 (PPP) / cap,US,2025,projected_pledge_min,64.6
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),AU,2025,projected_pledge_min,0.29
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),CA,2025,projected_pledge_min,0.343
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),CN,2025,projected_pledge_min,0.37
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),IN,2025,projected_pledge_min,0.278
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),JP,2025,projected_pledge_min,0.2
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),MX,2025,projected_pledge_min,0.214
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),RU,2025,projected_pledge_min,0.673
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),SA,2025,projected_pledge_min,0.224
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),ZA,2025,projected_pledge_min,0.484
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),KR,2025,projected_pledge_min,0.249
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),TR,2025,projected_pledge_min,0.337
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),US,2025,projected_pledge_min,0.232
Macro,Emissions intensity of GDP,tCO2e (excl. agriculture and LULUCF)/thousand USD2012,IN,2025,projected_pledge_min,0
Buildings,Buildings activity (commercial),m² / cap,JP,2030,projected_pledge_min,15.6
Electricity,Electricity renewable intensity,% renewables,FR,2030,projected_pledge_min,0.4
Electricity,Electricity renewable intensity,% renewables,IN,2030,projected_pledge_min,0.352
Electricity,Electricity renewable intensity,% renewables,IT,2030,projected_pledge_min,0.55
Electricity,Electricity renewable intensity,% renewables,JP,2030,projected_pledge_min,0.22
Electricity,Renewable energy generation (index),1990 value normalised to 1,IN,2030,projected_pledge_min,8.96
Electricity,Renewable energy generation (index),1990 value normalised to 1,JP,2030,projected_pledge_min,1.18
Industry: Cement,Cement activity,t product / cap,JP,2030,projected_pledge_min,0.461
Industry: Steel,Steel activity,t product / cap,JP,2030,projected_pledge_min,0.985
Macro,Emissions per capita,tCO2e / cap,AU,2030,projected_pledge_min,14.6
Macro,Emissions per capita,tCO2e / cap,CA,2030,projected_pledge_min,16.5
Macro,Emissions per capita,tCO2e / cap,CN,2030,projected_pledge_min,9.58
Macro,Emissions per capita,tCO2e / cap,IN,2030,projected_pledge_min,3.23
Macro,Emissions per capita,tCO2e / cap,JP,2030,projected_pledge_min,9.06
Macro,Emissions per capita,tCO2e / cap,KZ,2030,projected_pledge_min,15.4
Macro,Emissions per capita,tCO2e / cap,MX,2030,projected_pledge_min,4.88
Macro,Emissions per capita,tCO2e / cap,NO,2030,projected_pledge_min,3.57
Macro,Emissions per capita,tCO2e / cap,RU,2030,projected_pledge_min,22.4
Macro,Emissions per capita,tCO2e / cap,SA,2030,projected_pledge_min,21.3
Macro,Emissions per capita,tCO2e / cap,ZA,2030,projected_pledge_min,10.4
Macro,Emissions per capita,tCO2e / cap,KR,2030,projected_pledge_min,10.2
Macro,Emissions per capita,tCO2e / cap,CH,2030,projected_pledge_min,2.95
Macro,Emissions per capita,tCO2e / cap,TR,2030,projected_pledge_min,10.4
Macro,Emissions per capita,tCO2e / cap,US,2030,projected_pledge_min,13.9
Macro,Emissions per capita,tCO2e / cap,FR,2030,projected_pledge_min,4.9
Macro,Final energy demand per capita,GJ (final) / cap,JP,2030,projected_pledge_min,104
Macro,GDP per capita,thousand USD2012 (PPP) / cap,CA,2030,projected_pledge_min,46.6
Macro,GDP per capita,thousand USD2012 (PPP) / cap,CN,2030,projected_pledge_min,27.7
Macro,GDP per capita,thousand USD2012 (PPP) / cap,IN,2030,projected_pledge_min,14.1
Macro,GDP per capita,thousand USD2012 (PPP) / cap,JP,2030,projected_pledge_min,55.7
Macro,GDP per capita,thousand USD2012 (PPP) / cap,MX,2030,projected_pledge_min,23.1
Macro,GDP per capita,thousand USD2012 (PPP) / cap,RU,2030,projected_pledge_min,33.7
Macro,GDP per capita,thousand USD2012 (PPP) / cap,SA,2030,projected_pledge_min,103
Macro,GDP per capita,thousand USD2012 (PPP) / cap,ZA,2030,projected_pledge_min,16.3
Macro,GDP per capita,thousand USD2012 (PPP) / cap,KR,2030,projected_pledge_min,48.8
Macro,GDP per capita,thousand USD2012 (PPP) / cap,US,2030,projected_pledge_min,70
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),AU,2030,projected_pledge_min,0.257
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),CA,2030,projected_pledge_min,0.277
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),CN,2030,projected_pledge_min,0.319
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),IN,2030,projected_pledge_min,0.227
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),JP,2030,projected_pledge_min,0.163
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),MX,2030,projected_pledge_min,0.171
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),RU,2030,projected_pledge_min,0.624
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),SA,2030,projected_pledge_min,0.206
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),ZA,2030,projected_pledge_min,0.42
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),KR,2030,projected_pledge_min,0.209
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),TR,2030,projected_pledge_min,0.327
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),US,2030,projected_pledge_min,0.179
Macro,Final energy intensity of GDP,TJ (final) / mln. USD2012 (PPP),JP,2030,projected_pledge_min,1.87
Macro,Fossil fuel share,% fossil fuels,IT,2030,projected_pledge_min,0.72
Transport: Road,EVs per capita,EVs / 1000 cap,IT,2030,projected_pledge_min,0.8
Macro,Emissions intensity of GDP,tCO2e (excl. agriculture and LULUCF)/thousand USD2012,IN,2030,projected_pledge_min,0
Macro,Emissions per capita,tCO2e / cap,KZ,2050,projected_pledge_min,11.5
Macro,Emissions per capita,tCO2e / cap,NO,2050,projected_pledge_min,1.49
Macro,Emissions per capita,tCO2e / cap,CH,2050,projected_pledge_min,1.59
Electricity,Electricity renewable intensity,% renewables,FR,2020,projected_pledge_max,0.27
Forestry,Forestry activity,ha of forest (indexed to 1990),CN,2020,projected_pledge_max,1.48
Macro,Emissions per capita,tCO2e / cap,AU,2020,projected_pledge_max,20
Macro,Emissions per capita,tCO2e / cap,CA,2020,projected_pledge_max,18.2
Macro,Emissions per capita,tCO2e / cap,CN,2020,projected_pledge_max,9.87
Macro,Emissions per capita,tCO2e / cap,IN,2020,projected_pledge_max,2.78
Macro,Emissions per capita,tCO2e / cap,JP,2020,projected_pledge_max,11
Macro,Emissions per capita,tCO2e / cap,KZ,2020,projected_pledge_max,14.9
Macro,Emissions per capita,tCO2e / cap,MX,2020,projected_pledge_max,4.84
Macro,Emissions per capita,tCO2e / cap,NO,2020,projected_pledge_max,6.49
Macro,Emissions per capita,tCO2e / cap,RU,2020,projected_pledge_max,22.2
Macro,Emissions per capita,tCO2e / cap,SA,2020,projected_pledge_max,22.1
Macro,Emissions per capita,tCO2e / cap,ZA,2020,projected_pledge_max,10.5
Macro,Emissions per capita,tCO2e / cap,KR,2020,projected_pledge_max,12
Macro,Emissions per capita,tCO2e / cap,CH,2020,projected_pledge_max,4.74
Macro,Emissions per capita,tCO2e / cap,TR,2020,projected_pledge_max,7.37
Macro,Emissions per capita,tCO2e / cap,US,2020,projected_pledge_max,18.7
Macro,GDP per capita,thousand USD2012 (PPP) / cap,CA,2020,projected_pledge_max,45.3
Macro,GDP per capita,thousand USD2012 (PPP) / cap,CN,2020,projected_pledge_max,17.6
Macro,GDP per capita,thousand USD2012 (PPP) / cap,IN,2020,projected_pledge_max,7.86
Macro,GDP per capita,thousand USD2012 (PPP) / cap,JP,2020,projected_pledge_max,45
Macro,GDP per capita,thousand USD2012 (PPP) / cap,MX,2020,projected_pledge_max,18.1
Macro,GDP per capita,thousand USD2012 (PPP) / cap,RU,2020,projected_pledge_max,27.2
Macro,GDP per capita,thousand USD2012 (PPP) / cap,SA,2020,projected_pledge_max,66.5
Macro,GDP per capita,thousand USD2012 (PPP) / cap,ZA,2020,projected_pledge_max,13.6
Macro,GDP per capita,thousand USD2012 (PPP) / cap,KR,2020,projected_pledge_max,40.1
Macro,GDP per capita,thousand USD2012 (PPP) / cap,US,2020,projected_pledge_max,59.2
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),AU,2020,projected_pledge_max,0.418
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),CA,2020,projected_pledge_max,0.402
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),CN,2020,projected_pledge_max,0.56
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),IN,2020,projected_pledge_max,0.354
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),JP,2020,projected_pledge_max,0.244
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),MX,2020,projected_pledge_max,0.267
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),RU,2020,projected_pledge_max,0.816
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),SA,2020,projected_pledge_max,0.331
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),ZA,2020,projected_pledge_max,0.777
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),KR,2020,projected_pledge_max,0.3
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),TR,2020,projected_pledge_max,0.332
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),US,2020,projected_pledge_max,0.315
Transport: Road,Road transport emissions intensity,kg CO2 / vkm,IT,2020,projected_pledge_max,0.095
Macro,Emissions intensity of GDP,tCO2e (excl. agriculture and LULUCF)/thousand USD2012,IN,2020,projected_pledge_max,0.947
Macro,Emissions per capita,tCO2e / cap,AU,2025,projected_pledge_max,17.3
Macro,Emissions per capita,tCO2e / cap,CA,2025,projected_pledge_max,16.6
Macro,Emissions per capita,tCO2e / cap,CN,2025,projected_pledge_max,9.68
Macro,Emissions per capita,tCO2e / cap,IN,2025,projected_pledge_max,3.02
Macro,Emissions per capita,tCO2e / cap,JP,2025,projected_pledge_max,10.1
Macro,Emissions per capita,tCO2e / cap,KZ,2025,projected_pledge_max,15.1
Macro,Emissions per capita,tCO2e / cap,MX,2025,projected_pledge_max,4.86
Macro,Emissions per capita,tCO2e / cap,NO,2025,projected_pledge_max,4.96
Macro,Emissions per capita,tCO2e / cap,RU,2025,projected_pledge_max,22.2
Macro,Emissions per capita,tCO2e / cap,SA,2025,projected_pledge_max,24.2
Macro,Emissions per capita,tCO2e / cap,ZA,2025,projected_pledge_max,10.7
Macro,Emissions per capita,tCO2e / cap,KR,2025,projected_pledge_max,11.1
Macro,Emissions per capita,tCO2e / cap,CH,2025,projected_pledge_max,3.91
Macro,Emissions per capita,tCO2e / cap,TR,2025,projected_pledge_max,8.91
Macro,Emissions per capita,tCO2e / cap,US,2025,projected_pledge_max,16.3
Macro,GDP per capita,thousand USD2012 (PPP) / cap,CA,2025,projected_pledge_max,48.1
Macro,GDP per capita,thousand USD2012 (PPP) / cap,CN,2025,projected_pledge_max,23.1
Macro,GDP per capita,thousand USD2012 (PPP) / cap,IN,2025,projected_pledge_max,10.5
Macro,GDP per capita,thousand USD2012 (PPP) / cap,JP,2025,projected_pledge_max,50.2
Macro,GDP per capita,thousand USD2012 (PPP) / cap,MX,2025,projected_pledge_max,20.5
Macro,GDP per capita,thousand USD2012 (PPP) / cap,RU,2025,projected_pledge_max,30.7
Macro,GDP per capita,thousand USD2012 (PPP) / cap,SA,2025,projected_pledge_max,89.9
Macro,GDP per capita,thousand USD2012 (PPP) / cap,ZA,2025,projected_pledge_max,14.6
Macro,GDP per capita,thousand USD2012 (PPP) / cap,KR,2025,projected_pledge_max,44.4
Macro,GDP per capita,thousand USD2012 (PPP) / cap,US,2025,projected_pledge_max,64.6
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),AU,2025,projected_pledge_max,0.332
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),CA,2025,projected_pledge_max,0.344
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),CN,2025,projected_pledge_max,0.418
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),IN,2025,projected_pledge_max,0.287
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),JP,2025,projected_pledge_max,0.2
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),MX,2025,projected_pledge_max,0.237
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),RU,2025,projected_pledge_max,0.723
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),SA,2025,projected_pledge_max,0.269
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),ZA,2025,projected_pledge_max,0.736
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),KR,2025,projected_pledge_max,0.249
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),TR,2025,projected_pledge_max,0.337
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),US,2025,projected_pledge_max,0.253
Macro,Emissions intensity of GDP,tCO2e (excl. agriculture and LULUCF)/thousand USD2012,IN,2025,projected_pledge_max,0.922
Buildings,Buildings activity (commercial),m² / cap,JP,2030,projected_pledge_max,15.6
Electricity,Electricity renewable intensity,% renewables,FR,2030,projected_pledge_max,0.4
Electricity,Electricity renewable intensity,% renewables,IN,2030,projected_pledge_max,0.321
Electricity,Electricity renewable intensity,% renewables,IT,2030,projected_pledge_max,0.55
Electricity,Electricity renewable intensity,% renewables,JP,2030,projected_pledge_max,0.24
Electricity,Renewable energy generation (index),1990 value normalised to 1,IN,2030,projected_pledge_max,9.46
Electricity,Renewable energy generation (index),1990 value normalised to 1,JP,2030,projected_pledge_max,1.29
Industry: Cement,Cement activity,t product / cap,JP,2030,projected_pledge_max,0.461
Industry: Steel,Steel activity,t product / cap,JP,2030,projected_pledge_max,0.987
Macro,Emissions per capita,tCO2e / cap,AU,2030,projected_pledge_max,15
Macro,Emissions per capita,tCO2e / cap,CA,2030,projected_pledge_max,15
Macro,Emissions per capita,tCO2e / cap,CN,2030,projected_pledge_max,9.58
Macro,Emissions per capita,tCO2e / cap,IN,2030,projected_pledge_max,3.23
Macro,Emissions per capita,tCO2e / cap,JP,2030,projected_pledge_max,9.06
Macro,Emissions per capita,tCO2e / cap,KZ,2030,projected_pledge_max,15.4
Macro,Emissions per capita,tCO2e / cap,MX,2030,projected_pledge_max,4.88
Macro,Emissions per capita,tCO2e / cap,NO,2030,projected_pledge_max,3.57
Macro,Emissions per capita,tCO2e / cap,RU,2030,projected_pledge_max,22.4
Macro,Emissions per capita,tCO2e / cap,SA,2030,projected_pledge_max,26.4
Macro,Emissions per capita,tCO2e / cap,ZA,2030,projected_pledge_max,10.4
Macro,Emissions per capita,tCO2e / cap,KR,2030,projected_pledge_max,10.2
Macro,Emissions per capita,tCO2e / cap,CH,2030,projected_pledge_max,2.95
Macro,Emissions per capita,tCO2e / cap,TR,2030,projected_pledge_max,10.4
Macro,Emissions per capita,tCO2e / cap,US,2030,projected_pledge_max,13.9
Macro,Emissions per capita,tCO2e / cap,FR,2030,projected_pledge_max,4.9
Macro,Final energy demand per capita,GJ (final) / cap,JP,2030,projected_pledge_max,104
Macro,GDP per capita,thousand USD2012 (PPP) / cap,CA,2030,projected_pledge_max,51
Macro,GDP per capita,thousand USD2012 (PPP) / cap,CN,2030,projected_pledge_max,27.7
Macro,GDP per capita,thousand USD2012 (PPP) / cap,IN,2030,projected_pledge_max,14.1
Macro,GDP per capita,thousand USD2012 (PPP) / cap,JP,2030,projected_pledge_max,55.7
Macro,GDP per capita,thousand USD2012 (PPP) / cap,MX,2030,projected_pledge_max,23.1
Macro,GDP per capita,thousand USD2012 (PPP) / cap,RU,2030,projected_pledge_max,34.9
Macro,GDP per capita,thousand USD2012 (PPP) / cap,SA,2030,projected_pledge_max,103
Macro,GDP per capita,thousand USD2012 (PPP) / cap,ZA,2030,projected_pledge_max,16.3
Macro,GDP per capita,thousand USD2012 (PPP) / cap,KR,2030,projected_pledge_max,48.8
Macro,GDP per capita,thousand USD2012 (PPP) / cap,US,2030,projected_pledge_max,70
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),AU,2030,projected_pledge_max,0.264
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),CA,2030,projected_pledge_max,0.295
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),CN,2030,projected_pledge_max,0.346
Macro,Emissions intensity of GDP,tCO2e / thsd. USD2012 (PPP),IN,2030,projected_pledge_max,0.229
